round,train_loss,test_loss,train_accuracy,test_accuracy
1,4.785332043588845,4.883078128476686,7.936858151476252,7.08
2,3.315600711146266,4.260852276524411,26.50834403080873,17.61
3,2.9189599376147597,5.13502446911003,36.0026877406932,18.4
4,2.5903915047478208,5.904117216037799,44.715781450577666,19.16
5,2.4326892361576857,6.473703076567831,49.321044608472405,19.11
6,2.1276257290024607,6.629469666299941,55.20699614890886,20.31
7,1.8763360429301685,6.661314559888236,59.50637836970475,20.6
8,1.7394386717976136,6.643394283101529,61.531209884467266,20.56
9,1.6177026171800892,6.544582143614564,63.21505937098845,20.55
10,1.4375180503396792,6.368374021747444,66.30295250320924,21.51
11,1.3674691685351585,6.25444317467605,67.07317073170732,20.77
12,1.3063209956476967,6.159470546094677,68.20543164313221,21.18
13,1.2695343914477886,6.13728435130059,69.07192715019256,20.98
14,1.1931726197593713,6.0141685401337055,70.042723042362,21.15
15,1.2663442761056525,6.161953123309944,68.8011473042362,20.49
16,1.2863188487208308,6.101504712165156,68.84928594351733,21.06
17,1.2323307106192911,6.075453408156769,69.2243661745828,20.95
18,1.144235826699989,5.997880114784723,71.55206996148908,21.12
19,1.1030856886260054,5.9753225966344905,72.03746790757381,20.75
20,1.1796089624844275,6.014238122143323,70.54717586649551,20.83
21,1.1209107886453138,5.9480024893072585,71.83588735558408,21.04
22,1.0549828285878298,5.871555835385866,73.11156129653402,21.46
23,1.0078224040122303,5.869922927663296,73.79352535301669,20.69
24,1.0443956505464878,5.859219080285181,73.17775192554558,20.98
25,0.9848677136827149,5.748031664498245,74.45442875481386,20.9
26,0.9724667968285579,5.789538039436823,74.53666559691912,21.69
27,0.9224687529340623,5.711645645431325,75.87050706033376,21.33
28,0.917130178643544,5.696566014350215,75.65288029525033,21.48
29,0.9165021829236647,5.681884228428708,75.9276716944801,21.21
30,1.015449573107405,5.767766904227341,73.54982349165597,20.65
31,1.0774426140563214,5.782095812544038,72.72946084724005,20.65
32,0.8905182081744589,5.732916137840174,76.56851732991015,20.99
33,0.828840274467017,5.634321780144414,77.80006418485237,21.21
34,0.7772205251760222,5.5565390285057354,79.2131338254172,21.5
35,0.7114119498002692,5.3898346152486685,80.62620346598203,21.89
36,0.662884042819857,5.223117870620534,81.75445282413351,22.5
37,0.6530562695015009,5.166404760336574,82.12752727856227,21.97
38,0.6325830333867778,5.10704919356334,82.47753530166881,22.03
39,1.3027595507441043,5.402196250384367,66.29994383825417,20.4
40,0.8493631671160987,5.499582526050037,77.17025032092425,21.52
41,0.7323488240422218,5.419316617748406,79.96128851091142,21.79
42,0.6730106007995268,5.281157988536207,81.63410622593068,22.24
43,0.6247597602106305,5.101775513419622,82.79745667522465,22.52
44,0.5738471368286057,4.9843802753883075,84.22456675224646,22.43
45,0.5321968293916257,4.874934775919854,85.20940308087292,22.54
46,0.5355237088522918,4.793942548051665,85.45109916559693,22.5
47,0.5011132720936649,4.767624390276173,86.37375641848524,22.37
48,0.49236856602482304,4.721760128117815,86.72075577663672,22.35
49,1.305334323247728,5.056184177157245,65.2669688703466,20.47
50,0.8243364708248571,5.405148638954645,77.98158697047496,21.62
51,0.6805177446370407,5.40907948530173,81.4034419127086,21.83
52,0.6213808079501476,5.263451497766036,82.86966463414635,22.14
