round,train_loss,test_loss,train_accuracy,test_accuracy
1,3.4267158838465135,3.436955494216726,9.995167525773196,10.0
2,3.2767327363518755,3.2559179505215416,11.58384342783505,11.65
3,1.8267892502396434,1.8311075107960761,34.19780927835052,34.39
4,1.512600290675684,1.5466898166680638,45.75547680412371,44.75
5,1.3068287719164622,1.3981954855254934,55.63990012886598,53.24
6,1.1429933275086683,1.294996929319599,59.884423324742265,55.94
7,1.0380430083349712,1.2619264178638216,63.23292525773196,58.22
8,1.020856564109806,1.312726582152934,64.92227770618557,58.34
9,0.9579138342430566,1.254647347746016,68.24460373711341,60.02
10,0.9336981893009544,1.3412037869042988,69.3298969072165,60.29
11,0.8637908637121796,1.3406118916559824,70.45948775773195,60.2
12,0.8533680932767158,1.3920868137214757,71.88708118556701,60.8
13,0.748642182190021,1.2947293142729168,75.04228414948454,62.98
14,0.804216650899059,1.406614212295677,73.79188144329896,60.91
15,0.7454268224794036,1.3946077431304544,76.30074097938144,62.18
16,0.676515750810898,1.3674883457678784,77.59946842783505,62.42
17,0.6506673420407745,1.381650897521007,78.45320554123711,63.16
18,0.6971491296878042,1.418265440795995,78.25386597938144,62.52
19,0.6265021645615845,1.4255424949187268,79.56467461340206,62.78
20,0.6710531597700243,1.3871813333487208,79.77810889175258,63.0
21,0.5925001116700997,1.3651909835730927,80.5956024484536,63.62
22,0.5575223234353253,1.3227353729779208,81.81378865979381,63.9
23,0.5668806419814264,1.3293051553677908,80.79896907216495,63.01
24,0.5183833468145777,1.3004651182814488,82.65544458762886,64.32
25,0.528686045668503,1.3708548681645454,82.50644329896907,64.19
26,0.5572767892367481,1.382606306408025,81.49967783505154,63.81
27,0.5656820036111277,1.4149565372285964,82.11179123711341,63.4
28,0.5128774399646014,1.3731096349185026,83.06821842783505,64.33
29,0.5435640030887767,1.4073794416234464,82.75008054123711,63.6
30,0.47794203936720797,1.3342613879638383,84.11324097938144,64.54
31,0.49179666199982786,1.407577067236357,83.47495167525774,63.53
32,0.4754234768410804,1.401899148391772,83.5595199742268,63.49
33,0.4839358964592083,1.3794911284989948,84.13136275773195,63.61
34,0.4496812944482046,1.3420749457576606,85.33948131443299,65.32
35,0.47037784689103745,1.3840036437481265,84.4676224226804,64.16
