round,train_loss,test_loss,train_accuracy,test_accuracy
1,2.487388609126989,2.5079467749293847,12.757731958762886,12.97
2,1.227112132465259,1.3852012896839576,66.95997100515464,57.98
3,0.6147470764302555,0.9948127088667471,82.92324420103093,65.76
4,0.46472980958404914,0.9709758336030985,86.64022229381443,66.89
5,0.37350562725929426,0.9719537722913525,89.47728737113401,67.2
6,0.31189148969262315,0.9751161691508715,91.3377899484536,67.91
7,0.2791550570896009,1.00402065319351,92.19958118556701,68.19
8,0.2549473897367924,1.0265638647200186,92.6868556701031,68.48
9,0.2637577556201073,1.0396554198446153,92.86203286082474,69.11
10,0.21246734911598844,1.0552743628055234,93.86879832474226,69.46
11,0.16127728665356192,1.0739823013921328,95.69104381443299,70.26
12,0.15889746907627192,1.0736301820489424,95.53600193298969,70.32
13,0.0954253507830222,1.0261817566956146,97.75289948453609,72.26
14,0.0775887407361896,1.024042828173577,98.21802512886599,72.61
15,0.06534552971782352,1.0804020075858394,98.49589239690721,72.87
16,0.05888028830561998,1.1682392826563195,98.46367590206185,72.74
17,0.15047406815237804,1.1197091982334475,95.7715850515464,71.4
18,0.1433414486721895,1.1588498240784755,96.02931701030928,71.5
19,0.13573246879859582,1.1943870526325853,96.13200708762886,70.89
20,0.13502737080703525,1.2379870339284968,96.24275128865979,70.88
21,0.12402361307966,1.2358602594725694,96.57901095360825,71.65
22,0.13837584593060503,1.2799914177460006,96.27899484536083,71.51
23,0.1324791676811765,1.3180909126619749,96.40786082474226,71.19
24,0.12357457060634836,1.4036952219431913,96.77633698453609,71.26
25,0.10288855133963921,1.4201214781290368,97.20320554123711,72.16
26,0.11069705400565558,1.5196451001529452,97.09246134020619,71.89
27,0.09225812029535634,1.5663088092321082,97.73880476804123,71.88
28,0.12193222329182325,1.6476524857026111,96.8226481958763,71.11
29,0.12244306802352856,1.7859631701360774,96.9837306701031,71.28
30,0.10687615629159822,1.735561191281186,97.52738402061856,72.19
31,0.06848839196725982,1.8092036850844757,98.49387886597938,72.89
32,0.04415187274670386,1.8092427615877948,98.91873389175258,73.76
33,0.0316120802762105,1.7871063132829303,99.2711018041237,73.85
34,0.02831300280369863,1.8108120070228093,99.31338595360825,74.06
35,0.03103541472729516,1.8496812053873568,99.33754832474226,74.15
36,0.029626842716761137,1.9104328789288485,99.35768363402062,74.31
37,0.026435243613925713,1.985450332677817,99.39191365979381,73.98
38,0.02547201340223368,2.112902790685243,99.44023840206185,74.0
39,0.027632240891338682,2.1612410484989986,99.46238724226805,74.22
40,0.023836380597402715,2.236969001685517,99.49259020618557,73.77
41,0.022009881085947237,2.306442722489562,99.5066849226804,73.85
42,0.01909989153182918,2.3268365799626216,99.63555090206185,74.02
43,0.01967777074841828,2.3789861488945876,99.60736146907216,74.31
44,0.018536448115316524,2.3991105133974098,99.63353737113401,74.37
45,0.016204898482731416,2.4122388860847375,99.66374033505154,74.35
46,0.015466152827102383,2.464255686047711,99.68991623711341,74.24
47,0.0161361989592476,2.4543701772448383,99.71407860824742,74.46
48,0.013300735658519464,2.478042106085186,99.75434922680412,74.37
49,0.011784748792584471,2.471008564852461,99.77649806701031,74.47
50,0.009830223258582094,2.4833505063117305,99.80066043814433,74.45
