round,train_loss,test_loss,train_accuracy,test_accuracy
1,6.227224700609425,6.213621085203147,0.546574133504493,0.54
2,3.7656984815465564,4.227481522137606,17.471317394094992,12.92
3,2.5762536013165995,4.341322572925423,36.03076861360719,16.94
4,2.620751141134787,3.8922567005398907,36.05283215661104,20.38
5,2.6943601847710132,4.793268288238139,36.5582878690629,16.61
6,1.2969420180312254,5.405094816714903,65.81153722721437,22.58
7,0.7706478924459914,5.613659737985345,78.09090179717587,24.61
8,0.6889850670051085,5.831906342808204,80.51588575096277,24.07
9,0.5723228818244409,6.044876732403719,83.57369223363287,24.82
10,0.4514995116482897,6.3803540000432655,86.99755295250321,25.3
11,0.41909841738204195,6.591999766192859,87.82192715019256,24.81
12,0.37169573282798185,6.640330821652956,89.27009788189987,25.8
13,0.3381790970943161,6.801335087305383,90.13759627727856,25.29
14,0.2889995566777629,6.710931886600543,91.49049261874198,26.36
15,0.29996364502253464,6.977384778517711,91.35109114249038,26.61
16,0.2755990086005664,6.953587731228599,92.08721116816432,26.35
17,0.28489456584508727,7.0906474258326275,91.71012516046213,25.81
18,0.24863548465965568,6.8846402952942665,92.72705391527599,26.45
19,0.23435009183958372,6.929607125777233,93.17735077021823,26.11
20,0.2252480588931527,7.173368973068044,93.4641768292683,26.05
21,0.20428598005630927,7.017236673379246,94.02679717586649,26.21
22,0.19255278267266207,7.03806993629359,94.29256258023106,26.67
23,0.17731242628433072,6.992479499382309,94.57136553273428,26.39
24,0.1734591350888069,7.024653265747843,94.76993741976894,26.44
25,0.15795145466164953,7.048270943798596,95.18513318356868,26.66
26,0.15482320134234442,7.184802296795422,95.2242458279846,26.75
27,0.1360406991134155,7.135196317600299,95.83901636713735,26.93
28,0.1409985435897958,7.097761232641679,95.71164955070603,26.51
29,0.1301944139761513,7.172531918634342,95.95535141206675,26.67
30,0.125694503696707,7.131157114535948,96.09174422336328,26.98
31,0.11930957262787704,7.140738378597211,96.22713414634147,26.77
32,0.13557426184991808,7.287003124816509,95.90721277278563,26.52
33,0.12617418382744514,7.101439970958082,96.05363446726572,26.5
34,0.10648368235909915,7.081681016125256,96.65937901155327,26.95
35,0.09443867262357285,7.017841363254981,97.04147946084724,26.84
36,0.09909703419807603,7.033704751654517,96.86497111681643,26.67
37,0.08271926219148114,6.975631333604643,97.38446726572529,26.86
38,0.07258304744061508,6.915657127959819,97.65524711168165,27.25
39,0.07021960885041292,6.985677411284628,97.7725850449294,27.19
40,0.06815883390918157,7.005736357049097,97.7956514762516,27.32
41,0.06570239568998523,6.998850677586809,97.93304717586649,27.41
42,0.06445882537349894,7.024978130678587,97.89594030808729,27.12
43,0.06838796943731143,7.05320302745964,97.87588254172015,27.0
44,0.06314667416462066,6.991499321370185,97.9611280487805,27.22
45,0.06554004332462142,7.024647652348386,97.94809050064185,27.07
46,0.05723661294314908,7.010207435752772,98.1376363928113,27.22
47,0.0537277374116248,7.08912308004838,98.28004653401797,27.27
48,0.053365153481436535,7.077622962903373,98.25397143774069,27.29
49,0.05145068801970672,7.082864562167397,98.29007541720154,27.16
50,0.05731899513043124,7.124474422841132,98.29007541720154,27.01
