round,train_loss,test_loss,train_accuracy,test_accuracy
1,3.414088502624452,3.3844346879403804,14.2578125,14.77
2,1.902551073605411,1.9630319513852084,41.52303479381443,39.5
3,1.1586753835278445,1.3100937604904175,61.42880154639175,54.25
4,0.9578530897572943,1.1654599316512482,69.58561533505154,59.15
5,0.8500217314770111,1.1104074392137648,73.08513208762886,60.88
6,0.8447884869550875,1.118847832649569,73.30863402061856,61.09
7,0.7486998370015354,1.0963540296011334,75.77923646907216,62.53
8,0.7626230946911923,1.1031564941889123,75.96649484536083,62.63
9,0.6808055074123107,1.0846538702143897,77.9135792525773,63.98
10,0.6046983893621832,1.0348164122315902,80.94797036082474,65.36
11,0.5078873687085614,0.977618149564236,84.76965206185567,67.79
12,0.5630687399038872,1.0154470989975748,83.0823131443299,66.92
13,0.5217421261614692,1.0027961964848675,83.5595199742268,67.37
14,0.4409960340540284,0.9617037109181851,86.45900451030928,69.07
15,0.48017699819609183,0.9899068376686,85.35357603092784,68.41
16,0.46799495079398623,1.0227166889589043,85.02134342783505,67.96
17,0.43427059518538735,1.0085248381276675,86.64827641752578,69.44
18,0.5118965893777017,1.0782622853411903,83.9904155927835,67.88
19,0.5554161800208677,1.1069478136074693,82.6574581185567,68.28
20,0.5335399629890007,1.1403633778608298,83.80315721649485,68.23
21,0.5146373215564961,1.1218849903420558,84.83811211340206,69.23
22,0.4886546469559397,1.1312479105176805,85.1622905927835,69.97
23,0.5443063994779728,1.254680435114269,84.97301868556701,69.02
24,0.5205802704415177,1.132020505923259,84.9609375,70.49
25,0.5359988392826226,1.3586195224448094,85.16430412371135,69.27
26,0.6316570966520885,1.3318931460380554,84.34479703608247,69.52
27,0.6271165595240097,1.4098340891584564,84.81596327319588,68.55
28,0.4889644341708115,1.3759332080430622,86.47309922680412,70.02
29,0.4501204158788291,1.4229888259610044,88.74234858247422,70.92
30,0.43252245848902904,1.379681560057628,90.1135631443299,72.14
31,0.4045308188547193,1.4713724579992173,89.96254832474226,71.7
32,0.40155585106955327,1.469361030602757,90.13973904639175,72.25
33,0.3769826196611964,1.428211791605889,91.015625,71.96
34,0.37550855696972,1.4522953365422502,91.0337467783505,72.38
35,0.3574510435306727,1.4652896825271318,91.42638530927834,72.64
36,0.3742230306250863,1.5320707272879686,91.24114046391753,72.34
37,0.35770289135286887,1.5523690664315526,91.7445231958763,72.5
38,0.344393986180888,1.6065159560758857,92.0606475515464,72.57
39,0.37138670816331093,1.6823699730861037,91.75861791237114,72.37
40,0.37765495004386856,1.751028610181205,91.76063144329896,72.33
41,0.39992779759614,1.7911451345757594,92.0103092783505,72.49
42,0.38083863607296575,1.8173707467091234,92.3485824742268,72.36
43,0.3651350892270598,1.8228474357460118,93.01506121134021,72.6
44,0.3596505242940312,1.8691134664076794,92.69692332474226,72.31
45,0.3285997923615505,1.8710254642027844,93.12177835051546,72.79
46,0.3544448531887413,1.9232285852673687,92.99895296391753,72.36
47,0.32440051031667905,1.92911744872226,93.50636275773195,72.83
48,0.3170013089423699,1.9406571116628526,93.3412532216495,72.78
49,0.3279315670804806,1.9710699470737312,93.38957796391753,72.67
50,0.32998493216614494,2.010620485378217,93.54260631443299,72.57
