round,train_loss,test_loss,train_accuracy,test_accuracy
1,4.055525264802376,4.272932206528096,14.623835154241647,12.42
2,2.3936359175750974,3.8573676030847093,40.31671754498715,22.42
3,1.6252279703891819,4.862239599227905,57.12463849614395,21.89
4,1.2773998061588168,5.916800589501103,66.58700192802056,22.57
5,1.0141062691895326,6.244199451011948,73.1723971722365,22.36
6,0.7759983800369035,6.552499457250668,78.80382390745501,23.58
7,0.6260790230738487,6.670254079601433,82.60965616966581,23.95
8,0.5623782506029567,6.564123479625847,84.25751124678663,24.1
9,0.4779419508141622,6.518957222564311,86.37230880462725,24.04
10,0.4240553102879311,6.42681555808345,87.68476863753213,24.06
11,0.4017035244663467,6.357605173617979,88.31940874035989,23.82
12,0.40882290683416966,6.3008342694632615,88.08141870179949,24.02
13,0.3931567349797052,6.247135138209862,88.67890424164524,24.25
14,0.445611349388687,6.2684585112559645,87.03908258354755,23.36
15,0.4339108531901946,6.319402543804314,87.33029402313625,23.8
16,0.4501124962383337,6.3167165985590294,87.02000321336762,22.86
17,0.37603575483060175,6.225213044806372,88.86367287917739,23.71
18,0.3163915420681172,6.14849855326399,90.68725899742931,24.16
19,0.2718713942310907,6.0339979159681105,91.77377892030847,23.87
20,0.23656034492698413,5.978164208086231,92.82113592544987,24.41
21,0.2269953077264423,5.901924133300781,93.0952763496144,24.44
22,0.21191302825693464,5.810318331175212,93.65661150385604,24.46
23,0.6952075162737731,6.012042335317105,80.57920951156812,22.37
24,0.5215735141925103,5.934571586077726,84.94637692802056,22.77
25,0.2950358570169742,5.983810569666609,91.34198264781492,24.47
26,0.20446671250963006,5.86278736742237,93.90263496143959,24.36
27,0.17000684832943247,5.661026200161705,94.95802538560412,24.71
28,0.14219292103288494,5.443007819260223,95.89492287917739,24.74
29,0.13073091205088333,5.290709543831741,96.28956458868895,24.51
30,0.11395436806374784,5.087063843690896,96.92219633676092,25.11
31,0.1033745107543115,4.924210844160635,97.33390906169666,25.3
32,0.09894372334041396,4.818132762667499,97.57491163239075,24.98
33,0.08886292949681704,4.724532127380371,97.92737789203085,25.12
34,0.08216042434974713,4.634915357903589,98.18846401028277,24.98
35,0.07637520690275025,4.572120832491525,98.39331619537275,24.99
36,0.07525832084031037,4.5027939669693575,98.46662114395886,25.23
37,0.07059824804175181,4.464504401895065,98.59616002570694,24.93
38,0.06870308221009433,4.466709239573419,98.67549003856041,25.17
39,0.06516076364262614,4.482307760021355,98.76084511568124,24.84
40,0.06652741840666505,4.499288036853453,98.7015986503856,24.67
41,0.8079398986599624,5.2005556203142,77.12082262210797,22.37
42,0.47778045835298705,5.703337349469149,85.87323264781492,22.54
43,0.28810187002053106,5.793098799790008,91.37612467866325,23.88
44,0.18576223501655711,5.697093353995794,94.41175289203085,24.66
45,0.14463414766798893,5.540753310239768,95.69910829048844,25.03
46,0.12103999044965989,5.27971039542669,96.521529562982,25.59
47,0.10329506438046679,5.088477457625957,97.10395244215938,25.76
48,0.09232056707482653,4.897906870781621,97.61206619537275,25.7
49,0.0835699086323701,4.759541161452668,97.92938624678663,26.0
50,0.07416369703935391,4.598432562019251,98.32503213367609,25.8
51,0.06722522062352934,4.488568803932093,98.58009318766067,26.17
52,0.06201990345178714,4.395838052411623,98.78394119537275,26.15
53,0.05699616700514134,4.327474171602273,98.95766388174808,26.07
54,0.05556635396592328,4.284292233141163,99.00988110539845,26.1
55,0.05017878405094593,4.244724207286593,99.17958708226222,25.81
56,0.049473034716518996,4.197203759905658,99.21172075835476,26.01
57,0.045867356876529694,4.189693079719061,99.2679546915167,25.73
58,0.04354572622543631,4.165935643111603,99.34828888174808,26.01
59,0.04342501069354322,4.1913257822205745,99.3332262210797,25.66
60,0.04143179728113531,4.170177824889557,99.36335154241645,25.52
61,0.04290052727508683,4.204162262663057,99.30912596401028,25.39
62,0.7301288442491,4.733726260028308,78.99963849614396,23.44
63,0.43242767135036553,5.4992633167701435,87.22786793059126,24.07
64,0.2620117295572576,5.619564925568013,92.10013656812339,25.08
65,0.1496145335693099,5.525394361230392,95.489235218509,25.39
66,0.11205544287525737,5.253157289722298,96.64805591259639,25.86
67,0.09622757148363123,5.021539754505399,97.28671272493573,26.14
68,0.08064950478707214,4.826415309423132,97.85909383033419,26.05
69,0.0710994026599598,4.645215423801277,98.23967705655528,26.19
70,0.06275616530373387,4.49020726167703,98.57908901028277,26.29
71,0.05750920160370795,4.359470273874983,98.79900385604114,26.41
72,0.05261316012640314,4.271315807028662,98.96168059125964,26.71
73,0.04726019258480092,4.206968219974373,99.1685411311054,26.62
74,0.04539163800164957,4.129476797731617,99.26494215938303,26.38
75,0.042290582729300384,4.091284996346582,99.37540167095116,26.33
76,0.03884673736057864,4.038806833798373,99.46778598971723,26.46
77,0.03823715573302513,4.010932765429533,99.48987789203085,26.74
78,0.036896666285355574,3.995637166349194,99.48987789203085,26.61
79,0.033392539065777785,3.9557617495331585,99.57724132390744,26.88
80,0.03286925155831645,3.938267716878577,99.5852747429306,26.47
81,0.03158980406855068,3.915805173825614,99.62644601542416,26.65
82,0.03110511515930554,3.917807603184181,99.5983290488432,26.7
83,0.7550210427411781,4.692447722712649,78.4021529562982,23.77
84,0.4057007144222706,5.39549049546447,88.06535186375322,24.26
85,0.2276901542202828,5.525784619246857,93.18866484575835,25.43
86,0.12024782759812976,5.272013911718054,96.43014942159382,26.19
87,0.09115477657247026,5.031936512717718,97.38210957583547,26.29
88,0.07738125252093211,4.8015490966507155,97.9213528277635,26.19
89,0.06734770532560896,4.5881372826008855,98.29490681233933,26.46
90,0.05911783866448424,4.4393118936804274,98.6393396529563,26.47
91,0.053857289696652474,4.298260580135297,98.85925449871465,26.93
92,0.04838031823128723,4.181811592246913,99.06310250642673,26.94
93,0.046479163868099874,4.093496814558778,99.19866645244217,27.35
94,0.04309435045391382,4.03758818891984,99.2940633033419,27.05
95,0.0399775037417797,3.9744428381135193,99.43364395886888,27.33
96,0.04001304859828278,3.9398774346218834,99.41054787917739,27.25
97,0.03769450123680949,3.929481430898739,99.44870661953728,27.12
98,0.03617556868622741,3.9009825640086886,99.47983611825192,27.13
99,0.034615463195944385,3.875729684588275,99.55414524421595,27.02
100,0.032177126212492226,3.8578659280945984,99.5842705655527,27.16
