round,train_loss,test_loss,train_accuracy,test_accuracy
1,3.9617703664689663,4.169316484958311,15.284017971758665,13.24
2,2.556735501896841,3.8787558410741108,37.101853337612326,21.6
3,1.9210926682484526,4.94653972794738,51.07108472400513,21.0
4,1.5231158114052668,5.739872920362255,61.167161424903725,21.08
5,1.2448259380904279,6.231169718730299,67.94768934531452,21.66
6,1.089242825386611,6.476656183411803,71.87399711168165,22.39
7,0.8825619110001662,6.490682342384435,76.46120827984596,23.06
8,0.6996529592999582,6.515670625469353,80.73952984595635,23.28
9,0.6543021862546465,6.443535798712622,81.8707878690629,23.0
10,0.6113692207778961,6.3693357781518865,82.7402920410783,23.3
11,0.5583469977574604,6.330183276647253,84.05507862644416,22.9
12,0.5459292244780437,6.216449212424362,84.21754653401797,23.8
13,0.5626152939656616,6.234551423712622,83.79633344030809,22.76
14,0.6091928863876432,6.270047912114783,82.6379974326059,22.59
15,0.5906957890802979,6.213488114031056,83.27081996148908,22.59
16,0.5007907271795191,6.115634055077275,85.35281611039794,23.12
17,0.5176672885925188,6.143316081807583,84.9657012195122,22.72
18,0.4815331403788319,6.030419826507568,85.96357509627728,22.9
19,0.4599694757401189,6.0032369215277175,86.40785462130937,23.13
20,0.4281519860735747,6.016792677625825,87.40372272143773,23.06
21,0.416815161746604,5.973765868174879,87.5581675224647,22.67
22,0.6645735562347548,5.963086653359329,81.07850609756098,22.28
23,0.5791713803850149,6.074202628075322,83.46036585365853,22.6
24,0.41127051703088446,6.044224678715573,87.74069319640564,23.31
25,0.31207102651884444,5.787111547928822,90.55981225930681,24.29
26,0.2698630191741267,5.625181765495976,91.76628690629012,24.2
27,0.23611259143196223,5.3856773436823975,92.9105824775353,24.39
28,0.21637481044590912,5.22595410407344,93.61661585365853,24.4
29,0.20344575936012096,5.097761437862734,94.11806001283696,24.6
30,0.1914448239143114,4.977846094324619,94.59944640564827,24.42
31,0.1818853470385645,4.833788947214054,95.05074614890886,24.68
32,0.17435777490729132,4.774995103667054,95.28642490372272,25.05
33,0.16255175333389024,4.729646350764021,95.77483151476251,24.72
34,0.15607893288015262,4.675428809998911,96.07268934531452,24.91
35,0.15381962283915382,4.665011146400548,96.14690308087292,24.79
36,0.14673578623859082,4.6342939938171,96.51496309370988,24.57
