round,train_loss,test_loss,train_accuracy,test_accuracy
1,7.086841458851092,7.085638891292524,0.4994383825417201,0.5
2,6.823203430144341,6.867354918129837,0.6929958279845956,0.65
3,5.33468345307656,5.43045130258874,5.4256258023106545,5.35
4,3.445190857563971,3.892678245713439,22.22701379974326,17.13
5,3.110258199568196,3.8731401389158227,27.36882220795892,19.24
6,2.8560593631653792,3.966556603395486,31.59900513478819,20.51
7,2.6305111620663113,4.0310763346998,35.12315468549422,21.16
8,2.4753706228463423,4.1399041218093675,38.31033376123235,21.52
9,2.411668190923554,4.345295456391346,39.65219833119384,21.28
10,2.2099184848949087,4.414153886746757,43.660742939666235,21.45
11,2.221842137148516,4.610837332810028,44.149149550706035,20.87
12,2.0489071172247852,4.59977813310261,47.52788029525032,22.02
13,1.9986322817020454,4.739718609218356,48.89983151476252,22.23
14,1.9631923059121532,4.806785993938204,49.49554717586649,21.69
15,1.9169986334954412,4.822931304762635,50.927671694480104,22.04
16,1.866047353217499,4.849297595929496,51.75605744544287,21.91
17,1.895053808161914,4.88563871383667,51.78413831835687,21.83
18,1.7286554798567864,4.867408311819728,54.49394255455713,22.14
19,1.7482473202588047,4.899818070327179,54.1178594351733,22.12
20,1.631659646029624,4.763362329217452,56.46461810012837,22.75
21,1.6325446247647122,4.78314735316023,56.54384627727856,22.71
22,1.6486456083424694,4.851899165141432,56.5568838254172,22.76
23,1.6154477650767245,4.804351836820192,56.883825417201535,22.49
24,1.5516828930277273,4.766555761989159,57.992017008985876,23.07
25,1.5121478605304972,4.68403891672062,58.79733632862645,22.96
26,1.4951725908533322,4.685977670210827,59.09820282413351,23.52
27,1.4094043723649539,4.612899590142166,60.92847400513479,23.78
28,1.487220286855723,4.659809583350073,59.26769094993581,23.49
29,1.5054042757487822,4.674936403202105,58.62885109114249,22.57
30,1.4325902130090669,4.642643358134016,60.38390564826701,23.03
31,1.4768841628439113,4.620732986474339,59.516407252888314,22.94
32,1.4785295040936244,4.654434406304661,59.62873074454429,22.87
33,1.4001511633783752,4.583460002005855,61.117017008985876,22.77
34,1.3802771843088069,4.490319807318192,61.501123234916555,23.57
35,1.3544261747741781,4.582706481595583,61.84611681643132,23.35
36,1.363251041912591,4.516625754440887,61.819038831835684,23.54
37,1.3785253591451607,4.521353996252712,61.560293645699616,23.84
38,1.382736836565274,4.483407747896412,61.30856867779204,23.17
39,1.3222111931089136,4.4819511009168025,62.72865853658537,23.91
40,1.3132263302238898,4.396547580067115,62.89012355584083,24.32
41,1.3532957886171015,4.471751846844637,62.10987644415917,23.28
42,1.3109348178704359,4.397719171982777,62.84800224646984,23.55
43,1.2637539796446178,4.3598299630080595,64.01034980744544,24.21
44,1.2723684104822928,4.355486269238629,64.11264441591784,23.94
45,1.2799694343251613,4.322519794295106,63.47280166880617,24.28
46,1.2561093841282926,4.3626974715462215,64.1367137355584,24.1
47,1.2278032508782548,4.2432263289825825,64.90592907573813,24.39
48,1.2288355436652012,4.252775711349294,64.74546694480102,24.26
49,1.2364383012142859,4.263793190823326,64.94504172015404,24.39
50,1.2241261844835851,4.288453826421423,65.09447207958921,24.46
51,1.2096929876268248,4.28980214988129,65.38731546854942,24.79
52,1.2343693215451943,4.345699370661868,64.83372111681643,23.78
53,1.162170537225173,4.2813803636575045,66.40625,24.5
54,1.1870441218138428,4.201888235309456,65.74434370988446,24.61
55,1.1754269141092875,4.159100689465487,66.18661745827985,24.64
56,1.196239518364355,4.149971741664259,65.71024550706034,23.97
57,1.1574322178944416,4.183119592787344,66.67201540436457,24.52
58,1.188633425043771,4.133017328721058,65.69219351732991,24.34
59,1.1466962402556173,4.105354366423208,66.9899310012837,24.5
60,1.1295322939586285,4.161888614485536,67.31185815147626,24.6
61,1.1490838552747387,4.160153304474263,66.97990211810013,24.23
62,1.1759829084254505,4.095759053773518,66.18360879332478,24.62
63,1.1700992478157446,4.137056242061567,66.66599807445442,24.65
64,1.117880590037304,4.097759162323384,67.57662066752246,24.95
65,1.1111852126770079,4.083384094358999,68.02090019255456,24.99
66,1.1297793288521325,4.099312616299979,67.51444159178433,24.46
67,1.114738402832347,3.9887518701674063,67.76616655969191,25.19
68,1.1018904127141058,4.0260181155385855,68.16732188703466,24.68
69,1.0547284900483622,4.000343875039982,69.77194319640564,24.98
70,1.0792142810826926,4.002792693391631,68.82822528883183,25.09
71,1.1343773429320723,4.0252620449549035,67.27876283697047,23.95
72,1.0810759912311954,4.014106207256075,68.72292201540436,24.68
73,1.0723572469895541,3.995781183242798,69.20932284980744,25.01
74,1.0475930906552653,4.038741938675506,69.8822609114249,24.34
75,1.1066005138545656,3.9538115730768517,68.26159338896021,24.82
76,1.052855282624509,3.981103504760356,69.53225288831835,25.59
77,1.0656269346764653,3.935466057137598,69.26949614890886,24.8
78,1.0583335626318884,3.9647234210485145,69.23740372272144,25.01
79,1.0910858396954304,3.954704501960851,68.6035783055199,25.7
80,1.0439795934133946,3.9422503000573266,69.98756418485237,24.97
81,1.0806481433294035,3.945271178136898,69.06089537869063,25.62
82,1.0542223423833115,3.8660252396064467,69.82108472400513,25.58
83,1.0640678555072298,3.8488571372213243,69.59342907573813,25.62
84,1.0002815866480266,3.9081130510644067,71.25521501925546,25.27
85,1.0614440978854425,3.912220441842381,69.6054637355584,25.78
86,0.9994179775625774,3.9118631459489652,70.93027920410783,25.41
87,1.0062619786954714,3.894132475309734,71.05564024390245,25.23
88,1.0078063040034626,3.920641678798048,71.27928433889602,25.75
89,1.0274399948209625,3.8299814417392395,70.60634627727856,25.63
90,1.0495176087849094,3.8824293643613403,70.25132381258024,25.84
91,0.998503835748717,3.841169933729534,71.55708440308088,26.22
92,0.9623918819970967,3.8973894511597065,72.12471919127086,25.99
93,1.0033742495115747,3.8639274880855896,71.17799261874198,25.77
94,0.979684016796376,3.804576276223871,71.860959563543,26.48
95,0.9655970537734587,3.8288746151743056,72.14678273427471,26.04
96,0.9694221087748904,3.8628284780285025,72.49779364569962,25.37
97,0.9926112525473023,3.8247131003609187,71.97127727856227,26.05
98,0.9374608312533251,3.9041354354423814,72.9190067394095,25.61
99,0.9254114849690293,3.829899947854537,73.35024871630296,25.67
100,0.9729668802600895,3.792918220351014,72.46670410783055,26.2
