round,train_loss,test_loss,train_accuracy,test_accuracy
1,5.125731508667359,5.114824645126922,1.308139534883721,1.3
2,3.239884855501658,3.6897829303258582,22.65826873385013,17.74
3,1.977099198060266,3.5359164582023137,47.843992248062015,24.8
4,1.8059672663071022,3.802280266073686,53.24410529715762,25.91
5,1.4454580162548591,3.946983177450639,62.19113372093024,27.36
6,1.3109987452826304,3.994489853895163,65.56443798449612,28.26
7,1.2311711889352177,4.028460403031941,68.29174741602067,28.83
8,1.0700634568363747,4.083679703217518,71.55805878552972,30.03
9,1.1019642630962947,4.2183711800394175,70.85957687338501,28.77
10,1.0123454779185077,4.268126928353611,74.156169250646,29.44
11,0.8985459594055396,4.173599819593791,76.42522609819122,29.95
12,0.863595420492261,4.269062878210334,78.0139696382429,30.03
13,0.851066508625097,4.315519526034971,77.54764211886305,29.67
14,0.7493639980520103,4.295184198814102,80.49297480620154,30.29
15,0.6958527932099513,4.2993190650698505,81.93233204134367,31.41
16,0.724250496851779,4.32076199748848,80.4626937984496,30.55
17,0.6116311469040374,4.283403514306756,83.7875484496124,31.81
18,0.6329362160033847,4.2758538391016705,83.71285529715762,31.32
19,0.5368215099325376,4.299109223522717,85.73562661498708,31.57
20,0.5344044806410946,4.354763972608349,85.45704134366925,31.53
21,0.5260630036117984,4.239879964273187,86.45833333333334,31.75
22,0.42539422442447544,4.265398508385767,88.43669250645995,32.51
23,0.4041992694648952,4.2647015988072265,89.16343669250647,32.79
24,0.3958374252260642,4.274845204775846,89.41779715762273,32.86
25,0.3696131711668059,4.233935283709176,90.31613372093024,33.13
26,0.3441580182832193,4.248250396945808,90.92175387596899,32.66
27,0.3466019995881192,4.226713047751898,90.81476098191214,32.69
28,0.3335756145522666,4.205010957355741,91.36789405684755,32.9
29,0.30271449806409884,4.222781371466721,92.06637596899225,33.0
30,0.25423579802977364,4.195109732543366,93.16052971576228,33.21
31,0.25015138150444316,4.228777423689637,93.32000968992247,33.26
32,0.22661128632841715,4.2281169287766085,94.04271640826873,33.69
33,0.20980731102852568,4.1803536143484,94.53528746770026,33.86
34,0.19834362027348815,4.1944565833369385,94.82598514211887,34.11
35,0.17822010774596095,4.181624442716188,95.36498708010336,34.27
36,0.17777050797428723,4.205571431147901,95.32259366925064,33.84
37,0.16541492562514876,4.19911628131625,95.6516472868217,34.21
38,0.15289278779543475,4.16969994050038,96.08365633074936,34.13
39,0.14946723513266644,4.179187412503399,96.13008720930233,34.24
40,0.14404904697300222,4.200245851202856,96.3218669250646,33.98
41,0.13765296771735636,4.1998920138878155,96.5499838501292,34.09
42,0.13663420612496874,4.219199428075476,96.58430232558139,34.12
43,0.12019105378797132,4.2180529515954515,96.97391795865633,34.31
44,0.1082228572058053,4.240885671181015,97.31306524547804,34.45
45,0.09394066626723935,4.207639651962474,97.70066214470285,34.34
46,0.09235090009141608,4.23566919338854,97.67845607235142,34.34
47,0.09890044185149752,4.231386564954927,97.51695736434108,34.38
48,0.08008431003909823,4.297568457036078,98.03980943152455,34.57
49,0.07592710246018046,4.326498520525196,98.11046511627907,34.61
50,0.06988101969273798,4.330266542072538,98.28003875968993,34.69
