round,train_loss,test_loss,train_accuracy,test_accuracy
1,6.227224700609425,6.213621085203147,0.546574133504493,0.54
2,3.7656984815465564,4.227481522137606,17.471317394094992,12.92
3,2.5762536013165995,4.341322572925423,36.03076861360719,16.94
4,2.3802903040454613,3.837164281289789,40.30608151476252,21.37
5,7.455132931136075,8.110881654522087,4.396662387676508,3.11
6,1.0273575802320203,5.311039659041393,71.4377406931964,23.71
7,0.8344307819156137,5.415073032620587,76.22653241335044,24.32
8,1.5990222229249376,6.126291896723494,60.8793324775353,19.55
9,0.5043152757874693,6.053254338759411,85.81514762516046,25.48
10,0.47725029720377093,6.154104383685921,86.29051668806162,25.31
11,0.42262098581213936,6.515497877627989,88.20603337612324,25.56
12,0.38400126133349916,6.494133810453777,88.81578947368422,25.51
13,0.3363849428718622,6.659863061542753,90.4555118741977,25.76
14,0.31403568964812006,6.7554010198086125,91.09334884467266,25.76
15,0.28026805455234727,6.7467771964737135,91.92073170731707,26.0
16,0.24858753773565795,6.685301883311212,92.71802792041079,26.29
17,0.25022596319206447,6.961223819587804,92.80628209242619,25.91
18,0.2563266465607113,7.017311748070053,92.72905969191271,25.81
19,0.22026943063296697,6.959147392948972,93.57950898587933,26.28
20,0.1931615461356618,7.206738369374335,94.35173299101413,26.16
21,0.19927119148018366,6.948133317730095,94.3567474326059,26.25
22,0.16807417805549119,6.921677812745299,94.94443998716304,26.58
23,0.18919758547453291,7.106857818893239,94.60245507060334,26.42
24,0.1515099540329273,7.114242300202575,95.43986681643132,26.69
25,0.16187019563422778,7.127514609807654,95.20418806161746,26.9
26,0.14934943593079356,7.189203769345827,95.52611521181001,26.23
27,0.13759745796648176,7.054419366619255,96.0054958279846,26.58
28,0.10915370065567773,7.1536323148992995,96.49691110397947,26.66
29,0.1168722185817771,7.103271653380575,96.37255295250321,26.23
30,0.10054593237619695,7.0806619426872155,96.78975449293966,26.77
31,0.09809668443192202,7.255288975148261,96.91010109114248,26.62
32,0.09704317219523204,7.3375225368934345,97.09764120667522,26.65
33,0.08876869410733366,7.095155528829068,97.17185494223364,26.78
34,0.09428527032652997,7.080670942234088,97.08861521181001,26.4
35,0.08311828294084057,7.195154787618903,97.30423620025674,26.6
36,0.06821076973526599,7.0807648550106,97.83175545571245,27.03
37,0.0686496973076319,7.087522410139253,97.80367458279846,26.97
38,0.06402924462263557,7.05407062361512,97.9631338254172,26.9
39,0.05932457923580137,7.211097149909297,98.05038510911425,26.84
40,0.06341221084898517,7.105838274653954,98.00124358151476,26.72
41,0.05770760254347322,7.181461400623563,98.09752086007703,26.69
42,0.04792553913661245,7.115508791766589,98.44752888318357,27.05
43,0.04696348151679174,7.127993927726263,98.44251444159178,26.91
44,0.04718219743095943,7.1477282198169565,98.42045089858793,26.74
45,0.04305267903480623,7.068862160549888,98.57188703465982,26.9
46,0.04328739932705927,7.170598301706435,98.53578305519898,26.91
47,0.039815293443336605,7.185053215751165,98.68822207958921,26.79
48,0.04025044041875167,7.127494268779513,98.61902278562259,26.81
49,0.03880003357295687,7.321129472949837,98.67117297817714,27.03
50,0.0362618191993106,7.339036102536358,98.77246469833119,26.63
