round,train_loss,test_loss,train_accuracy,test_accuracy
1,3.414088502624452,3.3844346879403804,14.2578125,14.77
2,1.902551073605411,1.9630319513852084,41.52303479381443,39.5
3,2.071459307861956,2.0874332476265822,39.1430412371134,37.13
4,0.9147793004078274,1.37323374536973,70.97696520618557,59.73
5,0.6052367243756593,1.3320821010613744,81.2902706185567,65.9
6,0.5810640133634211,1.3295684072035778,83.8756443298969,66.95
7,0.4501902211710712,1.418642201001131,86.92413015463917,68.08
8,0.46038732092779694,1.434643333471274,87.77585373711341,68.91
9,0.38084814723491667,1.3832956763762463,89.46520618556701,69.45
10,0.4604879076619688,1.524399177937568,87.1254832474227,68.32
11,0.3981861374697813,1.4568647312212595,90.04913015463917,70.09
12,0.3792101112723386,1.4346997187107424,90.14376610824742,69.68
13,0.3063556492476689,1.431062929237945,91.57337306701031,70.4
14,0.3192874353675721,1.4514512819579886,91.25926224226805,70.79
15,0.3160416397126552,1.4485269437862347,92.32844716494846,70.87
16,0.30922260846853505,1.4657040758977962,92.30629832474226,71.22
17,0.2538310294167578,1.4199926936173741,93.32111791237114,71.78
18,0.23463070393812227,1.468663739252694,93.43991623711341,70.97
19,0.2666754383594184,1.5054392392122293,93.17413015463917,71.38
20,0.2375004670632758,1.4945521452758885,93.69160760309279,71.13
21,0.2102695786387443,1.4933524282672737,94.2614368556701,72.07
22,0.2183784692695073,1.5141314811344389,94.2272068298969,71.69
23,0.2085807007782528,1.5041525771346274,94.29163981958763,71.56
24,0.19842188913176673,1.5187186606322662,94.55541237113401,71.78
25,0.18234487722100323,1.5332402353045307,94.81717139175258,71.94
26,0.18635603485967903,1.5250900350039518,94.98228092783505,71.9
27,0.2171654329265821,1.576056398922884,94.33392396907216,71.33
28,0.2195682077103583,1.582005116003978,93.90302835051546,70.92
29,0.21953711348951804,1.6018750290327435,94.30573453608247,71.58
30,0.19043433508412996,1.5780206149137472,94.88965850515464,71.98
31,0.19155241949552582,1.5926767376404773,94.73461662371135,71.68
32,0.17878335926900057,1.5745145520077477,95.30041881443299,72.26
33,0.17865042820545524,1.5750726868834677,95.18967461340206,72.16
34,0.1966271458140855,1.6110738727110852,94.94603737113401,71.91
35,0.17772089674106029,1.6017666949501521,94.98228092783505,71.63
36,0.1826323856619117,1.598071345800086,95.02657860824742,71.88
37,0.1830480635784481,1.628092720538755,95.03865979381443,71.81
38,0.19312583990350807,1.6246150460424302,95.06684922680412,71.79
39,0.1868149216650014,1.6082055945939655,95.19974226804123,71.93
40,0.17490717540514036,1.6178007382380812,95.1856475515464,71.94
41,0.1875596160554449,1.6444141789327693,94.93194265463917,71.71
42,0.16563644409203987,1.6378852928741068,95.40310889175258,71.88
43,0.18193696201939533,1.6201251503787464,95.34270296391753,72.14
44,0.18727439867744122,1.6369869467578357,95.24202641752578,71.67
45,0.1876258534105905,1.648510434959508,95.24202641752578,71.89
46,0.2010135998057175,1.6628479399258578,94.84938788659794,71.31
47,0.17122574295269816,1.6113360094118723,95.56419136597938,72.26
48,0.1655775442433088,1.6029556552066078,95.67493556701031,72.53
49,0.1833890779052067,1.6293304555023773,95.34874355670104,72.01
50,0.18405981514458183,1.636893015873583,95.31048646907216,72.07
